"run","disturbance","uplandAmount","costPromotiveDecRate","costDemotiveRes","disturbanceDelay","infert","costDemotiveDecRate","costPromotiveIncRate","fecundityPromotiveIncRate","gravityConstant","obTargetID","obSourceID","fecundityPromotiveRes","importsConstant","costDemotiveMax","fecundityPromotiveMax","importsCoefficient","fecundityDemotiveIncRate","costPromotiveRes","fecundityDemotiveDecRate","fecundityDemotiveMax","fecundityDemotiveRes","costPromotiveMax","randomSeed","importsDistanceDecayTerm","fecundityPromotiveDecRate","trafficLongCoefficient","costDemotiveIncRate","trafficShortCoefficient","migrationDistanceThreshold"
962,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,681545515,2.0,1.0,0.03,0.05,0.05,100.0
969,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,681555731,2.0,1.0,0.03,0.05,0.05,100.0
976,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,681567732,2.0,1.0,0.03,0.05,0.05,100.0
983,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,681579511,2.0,1.0,0.03,0.05,0.05,100.0
990,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,681592026,2.0,1.0,0.03,0.05,0.05,100.0
997,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,681605483,2.0,1.0,0.03,0.05,0.05,100.0
1004,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,681614768,2.0,1.0,0.03,0.05,0.05,100.0
1011,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,681625457,2.0,1.0,0.03,0.05,0.05,100.0
1018,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,681636481,2.0,1.0,0.03,0.05,0.05,100.0
1025,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,681647629,2.0,1.0,0.03,0.05,0.05,100.0
1032,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,681659899,2.0,1.0,0.03,0.05,0.05,100.0
1039,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,681671920,2.0,1.0,0.03,0.05,0.05,100.0
1046,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,681680790,2.0,1.0,0.03,0.05,0.05,100.0
1053,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,681692213,2.0,1.0,0.03,0.05,0.05,100.0
1060,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,681703692,2.0,1.0,0.03,0.05,0.05,100.0
1067,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,681715698,2.0,1.0,0.03,0.05,0.05,100.0
1074,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,681727456,2.0,1.0,0.03,0.05,0.05,100.0
1081,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,681740862,2.0,1.0,0.03,0.05,0.05,100.0
1088,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,681752005,2.0,1.0,0.03,0.05,0.05,100.0
1095,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,681762336,2.0,1.0,0.03,0.05,0.05,100.0
1102,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,681774054,2.0,1.0,0.03,0.05,0.05,100.0
1109,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,681784660,2.0,1.0,0.03,0.05,0.05,100.0
1116,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,681795525,2.0,1.0,0.03,0.05,0.05,100.0
1123,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,681807225,2.0,1.0,0.03,0.05,0.05,100.0
1130,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,681815114,2.0,1.0,0.03,0.05,0.05,100.0
1137,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,681825983,2.0,1.0,0.03,0.05,0.05,100.0
1144,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,681835865,2.0,1.0,0.03,0.05,0.05,100.0
1151,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,681846968,2.0,1.0,0.03,0.05,0.05,100.0
1158,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,681858745,2.0,1.0,0.03,0.05,0.05,100.0
1165,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,681871200,2.0,1.0,0.03,0.05,0.05,100.0
1172,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,681878506,2.0,1.0,0.03,0.05,0.05,100.0
1179,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,681889654,2.0,1.0,0.03,0.05,0.05,100.0
1186,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,681900830,2.0,1.0,0.03,0.05,0.05,100.0
1193,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,681912499,2.0,1.0,0.03,0.05,0.05,100.0
1200,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,681925475,2.0,1.0,0.03,0.05,0.05,100.0
1207,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,681939306,2.0,1.0,0.03,0.05,0.05,100.0
1214,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,681947248,2.0,1.0,0.03,0.05,0.05,100.0
1221,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,681957000,2.0,1.0,0.03,0.05,0.05,100.0
1228,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,681966985,2.0,1.0,0.03,0.05,0.05,100.0
1235,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,681976261,2.0,1.0,0.03,0.05,0.05,100.0
1242,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,681985388,2.0,1.0,0.03,0.05,0.05,100.0
1249,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,681996509,2.0,1.0,0.03,0.05,0.05,100.0
1256,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,682002595,2.0,1.0,0.03,0.05,0.05,100.0
1263,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,682012738,2.0,1.0,0.03,0.05,0.05,100.0
1270,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,682022990,2.0,1.0,0.03,0.05,0.05,100.0
1277,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,682033429,2.0,1.0,0.03,0.05,0.05,100.0
1284,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,682043640,2.0,1.0,0.03,0.05,0.05,100.0
1291,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,682053363,2.0,1.0,0.03,0.05,0.05,100.0
1298,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,682060110,2.0,1.0,0.03,0.05,0.05,100.0
1305,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,682070094,2.0,1.0,0.03,0.05,0.05,100.0
1312,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,682081786,2.0,1.0,0.03,0.05,0.05,100.0
1319,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,682094369,2.0,1.0,0.03,0.05,0.05,100.0
1326,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,682105480,2.0,1.0,0.03,0.05,0.05,100.0
1333,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,682117390,2.0,1.0,0.03,0.05,0.05,100.0
1340,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,682126739,2.0,1.0,0.03,0.05,0.05,100.0
1347,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,682138310,2.0,1.0,0.03,0.05,0.05,100.0
1354,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,682150056,2.0,1.0,0.03,0.05,0.05,100.0
1361,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,682161924,2.0,1.0,0.03,0.05,0.05,100.0
1368,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,682174524,2.0,1.0,0.03,0.05,0.05,100.0
1375,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,682188042,2.0,1.0,0.03,0.05,0.05,100.0
1382,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,682197341,2.0,1.0,0.03,0.05,0.05,100.0
1389,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,682208402,2.0,1.0,0.03,0.05,0.05,100.0
1396,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,682219632,2.0,1.0,0.03,0.05,0.05,100.0
1403,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,682232234,2.0,1.0,0.03,0.05,0.05,100.0
1410,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,682245509,2.0,1.0,0.03,0.05,0.05,100.0
1417,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,682258520,2.0,1.0,0.03,0.05,0.05,100.0
1424,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,682270019,2.0,1.0,0.03,0.05,0.05,100.0
1431,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,682281192,2.0,1.0,0.03,0.05,0.05,100.0
1438,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,682292571,2.0,1.0,0.03,0.05,0.05,100.0
1445,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,682304044,2.0,1.0,0.03,0.05,0.05,100.0
1452,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,682316095,2.0,1.0,0.03,0.05,0.05,100.0
1459,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,682329092,2.0,1.0,0.03,0.05,0.05,100.0
1466,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,682338157,2.0,1.0,0.03,0.05,0.05,100.0
1473,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,682349304,2.0,1.0,0.03,0.05,0.05,100.0
1480,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,682360083,2.0,1.0,0.03,0.05,0.05,100.0
1487,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,682372273,2.0,1.0,0.03,0.05,0.05,100.0
1494,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,682385334,2.0,1.0,0.03,0.05,0.05,100.0
1501,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,682398858,2.0,1.0,0.03,0.05,0.05,100.0
1508,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,682407963,2.0,1.0,0.03,0.05,0.05,100.0
1515,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,682419081,2.0,1.0,0.03,0.05,0.05,100.0
1522,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,682430258,2.0,1.0,0.03,0.05,0.05,100.0
1529,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,682442419,2.0,1.0,0.03,0.05,0.05,100.0
1536,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,682456297,2.0,1.0,0.03,0.05,0.05,100.0
1543,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,682468283,2.0,1.0,0.03,0.05,0.05,100.0
1550,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,682478205,2.0,1.0,0.03,0.05,0.05,100.0
1557,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,682488532,2.0,1.0,0.03,0.05,0.05,100.0
1564,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,682499616,2.0,1.0,0.03,0.05,0.05,100.0
1571,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,682511948,2.0,1.0,0.03,0.05,0.05,100.0
1578,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,682523949,2.0,1.0,0.03,0.05,0.05,100.0
1585,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,682536347,2.0,1.0,0.03,0.05,0.05,100.0
1592,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,682545364,2.0,1.0,0.03,0.05,0.05,100.0
1599,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,682556047,2.0,1.0,0.03,0.05,0.05,100.0
1606,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,682567759,2.0,1.0,0.03,0.05,0.05,100.0
1613,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,682579990,2.0,1.0,0.03,0.05,0.05,100.0
1620,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,682592350,2.0,1.0,0.03,0.05,0.05,100.0
1627,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,682607231,2.0,1.0,0.03,0.05,0.05,100.0
1634,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,682617919,2.0,1.0,0.03,0.05,0.05,100.0
1641,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,682629289,2.0,1.0,0.03,0.05,0.05,100.0
1648,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,682640325,2.0,1.0,0.03,0.05,0.05,100.0
1655,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,682652015,2.0,1.0,0.03,0.05,0.05,100.0
1662,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,682664397,2.0,1.0,0.03,0.05,0.05,100.0
1669,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,682677087,2.0,1.0,0.03,0.05,0.05,100.0
1676,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,682686081,2.0,1.0,0.03,0.05,0.05,100.0
1683,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,682696668,2.0,1.0,0.03,0.05,0.05,100.0
1690,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,682708198,2.0,1.0,0.03,0.05,0.05,100.0
1697,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,682719578,2.0,1.0,0.03,0.05,0.05,100.0
1704,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,682732474,2.0,1.0,0.03,0.05,0.05,100.0
1711,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,682744523,2.0,1.0,0.03,0.05,0.05,100.0
1718,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,682753234,2.0,1.0,0.03,0.05,0.05,100.0
1725,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,682764380,2.0,1.0,0.03,0.05,0.05,100.0
1732,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,682776001,2.0,1.0,0.03,0.05,0.05,100.0
1739,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,682788373,2.0,1.0,0.03,0.05,0.05,100.0
1746,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,682802079,2.0,1.0,0.03,0.05,0.05,100.0
1753,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,682814625,2.0,1.0,0.03,0.05,0.05,100.0
1760,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,682823780,2.0,1.0,0.03,0.05,0.05,100.0
1767,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,682834104,2.0,1.0,0.03,0.05,0.05,100.0
1774,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,682845226,2.0,1.0,0.03,0.05,0.05,100.0
1781,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,682856658,2.0,1.0,0.03,0.05,0.05,100.0
1788,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,682867698,2.0,1.0,0.03,0.05,0.05,100.0
1795,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,682879683,2.0,1.0,0.03,0.05,0.05,100.0
1802,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,682887773,2.0,1.0,0.03,0.05,0.05,100.0
